SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750399.883465, 0.121506, -0.104746, -9.812336, -0.001469, 0.013183, 0.003655, 228.997101, -36.290207, 27.724091
1773750399.893437, 0.129586, -0.103848, -9.826103, -0.000575, 0.007417, 0.001133, 229.132416, -36.288391, 27.894836
1773750399.902487, 0.133926, -0.117615, -9.820117, -0.002693, 0.008982, 0.002117, 229.048630, -36.294586, 27.957870
1773750399.913281, 0.142006, -0.114323, -9.809493, -0.001116, 0.014710, 0.001736, 229.068604, -36.458160, 28.110672
1773750399.923452, 0.116717, -0.110881, -9.818771, -0.002251, 0.008478, 0.002742, 229.127151, -36.334457, 27.705917
1773750399.933351, 0.124648, -0.101155, -9.816676, -0.001189, 0.010654, 0.002133, 229.106125, -36.220657, 28.031693
1773750399.943449, 0.139762, -0.098611, -9.805453, -0.001451, 0.013478, 0.002574, 229.160233, -36.244553, 27.802933
1773750399.953444, 0.146495, -0.111929, -9.805752, -0.003920, 0.014064, 0.001779, 229.202911, -36.262924, 28.045029
1773750399.963206, 0.125097, -0.105794, -9.812486, -0.000991, 0.010831, 0.001596, 228.996262, -36.110138, 28.063507
1773750399.973018, 0.145597, -0.101005, -9.805902, -0.002159, 0.003814, 0.002637, 229.163727, -36.236404, 27.934570
1773750399.983447, 0.137367, -0.096666, -9.814431, -0.002083, 0.011938, 0.000702, 229.168793, -36.261734, 27.671829
1773750399.993471, 0.147992, -0.114173, -9.816676, -0.001270, 0.015144, 0.001805, 229.191513, -36.340698, 27.863632
1773750400.003329, 0.127940, -0.095319, -9.820566, -0.001845, 0.016231, 0.001385, 229.113632, -36.153168, 27.907669
1773750400.013219, 0.127491, -0.108487, -9.806650, 0.000323, 0.013094, 0.003588, 229.237595, -36.201111, 27.794632
1773750400.023496, 0.126743, -0.107440, -9.812037, -0.001790, 0.004548, 0.004145, 229.038071, -36.099304, 27.715088
1773750400.033385, 0.135123, -0.098910, -9.801562, -0.003219, 0.007732, 0.002725, 229.104523, -36.238937, 27.813934
1773750400.043436, 0.139762, -0.112827, -9.824457, -0.001581, 0.003382, 0.002797, 229.089706, -36.221893, 27.880371
1773750400.053441, 0.139163, -0.098462, -9.813982, 0.000393, -0.003002, 0.003350, 229.224335, -36.253937, 27.922485
1773750400.063227, 0.135721, -0.103250, -9.816077, 0.000393, -0.003002, 0.003350, 229.285553, -36.182724, 27.872421
1773750400.072586, 0.135572, -0.110283, -9.813683, -0.001188, 0.005577, 0.002747, 229.061005, -36.298492, 27.795822
1773750400.083453, 0.130035, -0.111630, -9.818920, -0.001096, 0.002390, 0.001364, 229.203430, -36.171097, 27.812378
1773750400.093437, 0.133327, -0.098162, -9.822661, -0.000362, 0.002425, 0.003021, 229.118759, -36.091019, 27.623764
1773750400.103429, 0.137367, -0.106093, -9.817574, -0.000079, -0.001950, 0.003079, 229.296555, -36.107788, 27.907852
1773750400.113258, 0.120608, -0.099060, -9.822512, 0.000201, -0.015171, 0.004655, 229.047287, -36.356201, 27.609406
1773750400.123441, 0.120009, -0.106692, -9.823858, 0.000429, -0.011268, 0.006658, 229.119568, -36.304993, 27.763565
1773750400.133295, 0.131531, -0.109684, -9.824906, -0.000438, -0.012024, 0.003564, 229.119568, -36.304993, 27.763565
1773750400.143452, 0.131831, -0.113276, -9.822512, 0.000389, -0.012424, 0.003160, 229.106018, -36.252274, 27.686081
1773750400.153381, 0.122404, -0.109834, -9.836428, -0.000288, 0.001104, 0.001785, 229.263306, -36.392517, 27.857849
1773750400.163297, 0.131831, -0.094272, -9.833884, 0.002160, 0.003586, 0.001332, 229.256866, -36.441391, 27.756149
1773750400.173434, 0.126893, -0.103998, -9.817723, -0.002686, 0.002410, 0.003229, 229.244492, -36.275528, 27.758835
1773750400.183448, 0.124050, -0.112378, -9.827150, -0.001435, 0.001898, 0.004178, 228.938660, -36.095825, 27.969025
1773750400.193434, 0.120159, -0.099359, -9.815928, -0.002690, 0.003818, 0.003263, 229.162506, -36.175705, 27.611923
1773750400.203431, 0.126294, -0.100856, -9.808146, -0.002340, -0.003802, 0.001619, 229.230453, -36.016510, 27.701675
1773750400.213276, 0.124947, -0.117166, -9.830293, -0.002374, -0.005902, 0.003625, 228.915741, -36.109436, 28.114700
1773750400.223464, 0.116268, -0.113126, -9.806800, -0.002239, -0.007860, 0.002543, 229.012604, -36.211563, 27.795059
1773750400.233435, 0.124050, -0.116268, -9.814730, -0.003692, -0.007574, 0.004852, 229.098236, -36.162277, 27.788712
1773750400.243453, 0.118363, -0.107440, -9.827001, -0.001826, -0.001900, 0.000989, 229.020630, -36.139191, 27.688309
1773750400.253450, 0.111779, -0.103699, -9.817424, -0.002066, -0.006545, 0.004582, 228.936478, -35.884445, 27.669464
1773750400.263265, 0.139612, -0.102951, -9.816526, 0.000941, -0.016311, 0.004876, 228.949478, -36.140396, 27.901016
1773750400.273450, 0.092476, -0.099210, -9.826552, -0.000687, 0.018195, 0.002309, 228.755707, -36.135757, 27.677917
1773750400.283449, 0.137517, -0.109385, -9.787945, 0.000250, -0.020441, 0.003791, 229.021667, -36.217239, 27.792557
1773750400.293450, 0.113874, -0.107290, -9.835530, -0.001790, 0.007141, 0.002320, 228.998505, -36.058487, 27.795685
1773750400.303435, 0.116717, -0.106093, -9.824906, -0.001431, 0.004602, -0.000274, 228.970642, -36.024124, 27.821411
1773750400.313308, 0.120309, -0.099060, -9.821464, -0.001879, 0.003804, 0.002482, 228.914352, -36.227264, 27.406448
1773750400.323469, 0.116717, -0.100706, -9.826103, -0.002091, 0.006337, 0.001773, 228.928375, -36.053680, 27.706680
1773750400.333435, 0.105046, -0.087239, -9.820417, -0.001385, 0.010823, 0.003628, 228.913315, -35.887924, 28.182434
1773750400.343447, 0.131831, -0.090980, -9.825804, 0.000873, 0.009585, 0.002737, 228.899704, -36.151260, 27.754303
1773750400.353464, 0.131681, -0.091728, -9.812037, -0.002125, 0.005105, 0.002208, 229.048737, -35.999268, 27.559433
1773750400.363309, 0.106243, -0.096367, -9.826701, -0.001385, 0.010602, 0.001137, 229.021576, -36.077042, 27.927170
1773750400.373547, 0.109086, -0.110283, -9.822661, 0.000463, 0.008178, 0.003425, 228.819824, -36.048813, 27.767334
1773750400.383452, 0.115371, -0.103100, -9.810989, -0.001750, 0.003745, 0.002635, 228.815613, -36.157776, 27.616318
1773750400.393435, 0.126593, -0.115520, -9.798270, -0.002410, 0.002218, 0.003632, 228.861740, -36.189438, 27.685043
1773750400.403435, 0.120159, -0.098910, -9.816077, 0.000505, 0.000662, 0.001633, 229.063400, -36.154449, 28.138565
1773750400.413338, 0.104896, -0.106841, -9.826402, -0.002563, 0.011802, 0.001616, 228.909256, -35.994278, 27.803650
1773750400.423642, 0.117914, -0.097115, -9.816376, -0.002848, 0.005224, 0.000028, 228.956711, -36.058960, 27.655533
1773750400.433434, 0.125546, -0.102801, -9.812785, -0.000361, 0.008294, 0.001850, 228.956711, -36.058960, 27.655533
1773750400.443453, 0.116867, -0.104746, -9.826701, 0.002642, 0.009375, 0.001747, 229.010818, -36.036041, 27.668045
1773750400.453473, 0.125097, -0.111929, -9.819220, 0.000661, 0.008916, 0.003545, 228.868546, -35.986237, 27.665375
1773750400.463322, 0.126294, -0.119860, -9.804705, 0.001975, 0.007387, 0.000756, 228.951370, -36.123474, 27.621887
1773750400.473446, 0.109834, -0.128389, -9.817873, 0.000550, 0.012877, 0.001690, 228.920578, -36.110367, 27.784683
1773750400.483449, 0.124498, -0.328604, -9.833734, 0.002558, 0.011335, -0.001558, 228.883072, -36.100677, 27.801575
1773750400.493431, 0.146346, -0.941969, -9.779117, -0.003322, 0.018892, -0.016155, 228.882034, -36.113235, 27.645645
1773750400.503439, 0.140061, -0.202460, -9.808146, -0.000889, 0.025566, -0.023878, 228.996475, -36.027390, 27.615692
1773750400.513353, 0.085593, 0.005986, -9.805453, -0.001422, 0.021439, -0.025246, 228.973709, -36.086746, 27.664658
1773750400.523463, 0.093075, -0.435146, -9.802759, -0.000381, 0.013415, -0.033553, 228.881683, -36.165955, 27.869476
1773750400.533432, 0.094870, -0.282067, -9.800365, -0.001307, 0.009423, -0.046277, 229.020874, -36.006531, 27.823425
1773750400.543448, 0.093374, -0.086640, -9.808745, -0.003526, -0.011533, -0.046988, 228.837265, -35.887695, 27.947495
1773750400.553447, 0.061202, -0.105495, -9.829545, -0.001076, 0.011289, -0.047511, 228.834625, -35.918091, 27.495117
1773750400.563347, 0.060903, -0.089184, -9.838672, -0.001151, 0.021518, -0.038809, 229.027222, -35.887878, 27.847931
1773750400.573447, 0.086191, -0.187945, -9.799916, 0.001014, 0.001125, -0.024996, 228.895615, -35.742310, 27.898834
1773750400.583449, 0.135721, -0.084396, -9.820566, 0.002577, 0.003934, -0.013482, 228.974365, -36.000870, 27.599503
1773750400.593431, 0.188244, -0.039205, -9.830442, 0.001763, -0.003412, -0.005040, 228.951904, -35.888870, 27.728165
1773750400.603433, 0.187795, -0.132130, -9.809792, 0.000256, 0.000451, -0.004598, 228.780197, -35.621643, 27.943222
1773750400.613373, 0.175226, -0.150685, -9.813234, -0.001426, -0.002763, -0.010532, 228.821655, -35.637848, 27.783691
1773750400.623450, 0.173729, -0.177171, -9.795128, 0.000969, -0.006471, -0.019535, 228.724640, -35.832031, 27.820450
1773750400.633436, 0.180313, -0.276081, -9.841366, -0.001868, -0.004256, -0.021024, 228.873642, -35.638657, 27.863632
1773750400.643449, 0.166696, -0.275483, -9.823858, 0.001107, -0.010151, -0.027190, 228.863342, -35.702454, 27.946167
1773750400.653441, 0.162656, -0.363769, -9.816376, -0.004416, -0.009235, -0.029137, 228.831268, -35.698059, 27.827988
1773750400.663372, 0.124798, -0.428861, -9.808745, -0.004473, 0.006530, -0.036739, 228.689484, -35.437363, 28.031464
1773750400.673452, 0.101005, -0.387262, -9.812037, -0.004083, 0.015620, -0.035683, 228.829514, -35.594894, 28.199371
1773750400.683451, 0.055067, -0.338480, -9.806800, -0.001288, 0.021848, -0.017571, 228.684158, -35.653763, 27.769653
1773750400.692500, 0.055067, -0.338480, -9.806800, -0.000796, 0.022242, -0.007173, 228.839233, -35.484543, 27.896393
1773750400.703434, 0.052672, -0.216675, -9.807398, -0.003029, 0.016516, -0.013249, 228.672348, -35.382004, 28.170563
1773750400.713391, 0.118214, -0.206500, -9.828347, -0.002370, 0.018541, -0.011117, 228.566513, -35.374985, 28.432602
1773750400.723551, 0.108787, -0.168043, -9.811738, -0.001205, 0.003935, -0.010769, 228.740219, -35.571655, 28.095367
1773750400.733433, 0.093075, -0.201412, -9.811738, -0.003987, 0.010923, -0.012252, 228.740219, -35.571655, 28.095367
1773750400.743436, 0.092326, -0.184204, -9.834034, -0.000579, 0.015893, -0.015850, 228.637634, -35.302002, 28.064972
1773750400.753442, 0.112378, -0.241066, -9.808296, 0.000504, 0.006188, -0.023626, 228.511703, -35.498123, 28.046524
1773750400.763398, 0.220416, -0.177021, -9.820866, 0.001298, -0.000047, -0.017604, 228.635468, -35.297729, 28.144897
1773750400.773479, 0.251990, -0.213234, -9.814581, -0.000128, -0.000258, -0.005621, 228.482468, -35.059097, 28.175613
1773750400.783454, 0.193481, -0.212186, -9.801413, -0.004065, -0.000119, 0.005355, 228.519455, -35.265656, 28.094284
1773750400.793151, 0.193481, -0.212186, -9.801413, -0.002258, 0.011709, 0.013920, 228.413025, -35.032623, 28.150131
1773750400.803433, 0.119112, -0.165200, -9.839121, -0.002549, 0.008915, 0.025963, 228.285995, -34.925308, 28.521988
1773750400.813420, 0.076764, -0.123152, -9.820267, -0.001574, 0.002241, 0.030877, 228.358551, -35.090469, 28.440979
1773750400.823567, 0.101454, -0.114173, -9.830742, -0.002242, 0.015455, 0.034327, 228.345947, -35.276764, 28.247772
1773750400.833166, 0.098761, -0.140510, -9.835680, -0.000056, 0.009992, 0.022483, 228.388672, -35.061508, 28.205490
1773750400.843069, 0.073322, -0.085144, -9.798570, -0.000468, 0.011408, 0.027278, 228.506638, -35.146744, 28.730957
1773750400.853446, 0.114922, -0.063746, -9.844808, -0.003450, -0.001887, 0.025717, 228.490234, -35.298981, 28.526947
1773750400.863420, 0.131531, -0.098312, -9.807398, -0.001735, 0.004216, 0.011806, 228.379364, -35.099167, 28.657120
1773750400.872840, 0.125396, -0.114922, -9.813982, -0.000989, 0.006852, 0.001137, 228.292358, -34.975250, 28.439438
1773750400.883465, 0.137966, -0.124648, -9.833734, -0.001949, 0.000567, 0.006308, 228.150894, -35.026093, 28.612915
1773750400.893431, 0.160262, -0.084096, -9.807548, 0.000235, 0.012453, 0.011924, 228.203461, -35.064835, 28.426071
1773750400.903425, 0.133177, -0.085742, -9.842563, -0.001609, 0.008010, 0.018064, 228.300812, -34.865723, 28.613083
1773750400.913457, 0.126144, -0.196624, -9.811738, -0.004977, 0.020922, 0.016070, 228.102600, -34.857407, 28.612152
1773750400.923524, 0.109684, -0.135272, -9.825654, 0.001471, 0.005467, 0.018405, 228.098801, -35.026810, 28.142288
1773750400.933434, 0.096666, 0.009876, -9.834034, -0.001527, 0.007519, 0.016746, 228.158279, -34.964188, 28.659485
1773750400.943451, 0.112228, -0.234332, -9.820566, -0.003613, 0.006997, 0.015427, 228.145218, -34.903015, 28.627319
1773750400.953449, 0.149937, -0.162207, -9.840169, 0.000040, 0.007503, 0.015243, 228.261154, -34.918747, 28.740051
1773750400.963436, 0.141408, -0.076914, -9.810989, 0.002181, 0.014028, 0.024335, 228.053467, -34.815765, 28.901947
1773750400.973562, 0.169988, -0.113276, -9.819668, 0.000927, 0.005188, 0.027436, 228.077194, -34.821136, 28.769119
1773750400.983450, 0.154127, -0.038756, -9.809343, -0.003654, 0.022450, 0.032048, 228.029358, -34.712631, 28.905807
1773750400.993434, 0.081403, -0.101155, -9.834183, -0.003773, 0.007454, 0.028843, 228.009109, -34.815216, 28.887161
1773750401.003433, 0.038607, -0.230292, -9.800964, -0.000359, 0.009446, 0.021924, 227.912735, -34.678818, 28.975723
1773750401.013438, 0.057760, -0.114473, -9.843461, -0.000620, -0.002716, 0.014736, 227.999466, -34.804901, 28.793060
1773750401.023461, 0.073771, -0.154725, -9.806351, -0.002077, 0.000989, 0.005672, 227.944916, -34.756104, 28.945892
1773750401.033435, 0.056264, -0.208894, -9.801862, -0.002339, 0.004479, -0.003989, 227.944916, -34.756104, 28.945892
1773750401.043449, 0.117466, -0.211588, -9.817125, -0.000974, -0.002387, -0.004319, 228.093399, -34.575745, 29.190002
1773750401.053456, 0.159364, -0.170587, -9.815030, 0.000709, 0.001067, -0.004125, 228.031998, -34.832840, 29.154221
1773750401.063437, 0.170288, -0.291494, -9.832986, -0.002105, 0.008633, -0.002009, 228.032547, -34.723770, 29.334854
1773750401.073450, 0.158017, -0.181959, -9.813982, -0.001993, 0.016599, 0.003517, 227.972977, -34.414780, 29.073059
1773750401.083452, 0.179715, -0.152630, -9.832687, 0.000023, 0.009731, 0.009208, 227.820587, -34.407959, 29.056549
1773750401.093432, 0.135123, -0.165050, -9.805752, -0.000419, 0.013897, 0.011774, 228.075897, -34.542404, 28.906967
1773750401.103428, 0.057012, -0.155025, -9.815329, 0.001197, 0.021756, 0.021198, 227.933273, -34.249786, 28.973389
1773750401.113450, 0.091429, -0.151583, -9.833136, -0.003119, 0.017575, 0.026145, 227.996613, -34.592468, 29.110901
1773750401.122647, 0.084845, -0.165050, -9.828647, 0.001075, 0.004837, 0.031617, 227.977859, -34.466019, 29.012390
1773750401.133432, 0.026935, -0.157419, -9.792584, -0.001224, 0.014140, 0.028096, 228.108765, -34.219193, 29.414627
1773750401.143453, -0.007632, -0.219818, -9.819519, -0.002527, -0.001332, 0.013088, 228.034927, -34.246323, 29.379181
1773750401.153527, -0.010175, -0.162806, -9.808446, -0.001566, -0.002989, 0.005249, 227.939972, -34.188202, 29.139435
1773750401.163184, 0.115820, -0.165798, -9.810391, -0.003214, 0.001846, 0.000673, 227.831085, -34.204742, 29.094193
1773750401.173451, 0.205004, -0.183755, -9.812636, 0.000875, -0.020701, 0.004596, 227.820862, -34.105087, 29.158035
1773750401.183452, 0.288801, -0.089483, -9.834183, -0.003194, -0.006519, 0.010613, 227.891953, -34.156128, 29.223038
1773750401.193448, 0.289249, -0.122852, -9.807398, 0.000705, 0.014507, 0.013598, 227.955353, -34.259613, 28.976120
1773750401.203435, 0.214880, -0.049979, -9.839570, -0.003491, 0.018865, 0.017714, 227.880127, -33.913666, 29.449112
1773750401.213450, 0.220566, -0.158017, -9.808745, 0.002464, 0.017401, 0.023670, 228.019012, -34.066544, 29.193863
1773750401.223459, 0.204255, -0.144550, -9.837026, -0.003668, 0.035242, 0.027723, 228.119736, -34.049149, 29.263138
1773750401.233436, 0.195277, -0.084845, -9.846903, -0.000372, 0.006899, 0.038872, 228.007874, -34.040451, 29.308105
1773750401.243463, 0.159514, -0.100257, -9.790788, -0.000714, 0.022537, 0.036722, 227.919846, -34.035049, 29.431534
1773750401.253447, 0.114772, -0.154725, -9.819818, -0.001865, 0.009452, 0.019309, 228.167343, -34.059143, 29.278519
1773750401.263203, 0.064045, -0.153977, -9.811139, -0.002856, -0.008634, 0.008282, 228.107513, -33.934097, 29.492722
1773750401.272983, 0.118214, -0.163554, -9.819668, -0.003081, 0.009751, 0.008149, 228.253571, -33.881592, 29.218033
1773750401.283451, 0.126743, -0.149039, -9.826552, -0.002917, 0.005919, -0.003627, 228.070236, -33.884750, 29.454590
1773750401.293433, 0.113725, -0.095768, -9.802759, -0.002109, -0.007944, 0.006457, 228.087265, -33.566223, 29.434311
1773750401.303209, 0.161309, -0.105345, -9.828048, -0.003789, 0.018699, 0.019771, 228.137772, -33.670547, 29.273178
1773750401.313437, 0.170138, -0.086491, -9.801263, -0.002449, 0.018464, 0.026966, 228.248810, -33.841003, 29.171783
1773750401.323500, 0.065541, -0.053421, -9.847950, -0.001264, 0.003790, 0.032003, 228.248810, -33.841003, 29.171783
1773750401.333435, 0.045340, -0.124199, -9.789741, 0.001484, 0.028737, 0.028872, 228.374634, -34.017807, 29.259659
1773750401.343454, 0.051775, -0.092177, -9.840767, -0.005761, 0.002010, 0.017877, 228.487564, -33.510803, 29.379456
1773750401.353447, 0.013467, -0.097564, -9.814132, 0.000099, 0.003199, 0.007581, 228.566437, -33.656403, 29.293732
1773750401.363435, 0.032621, -0.084845, -9.816077, -0.001635, 0.026394, -0.011008, 228.530640, -33.694458, 29.257538
1773750401.373435, 0.120758, -0.100108, -9.857377, 0.001173, 0.003718, -0.018728, 228.694489, -33.335449, 29.326752
1773750401.383453, 0.184204, -0.038756, -9.793632, -0.004819, 0.009880, -0.010098, 228.431976, -33.551620, 29.393311
1773750401.393407, 0.268899, -0.028880, -9.815329, 0.000614, 0.000545, 0.002119, 228.492050, -33.512802, 29.339310
1773750401.403436, 0.228946, -0.011073, -9.814132, 0.000443, 0.005112, 0.010343, 228.700500, -33.428925, 29.680435
1773750401.413447, 0.162955, -0.097115, -9.818920, -0.003671, -0.004266, 0.016913, 228.677170, -33.272858, 29.318451
1773750401.423454, 0.156820, -0.135721, -9.819519, -0.000061, 0.012495, 0.024027, 228.688812, -33.426666, 29.368271
1773750401.433436, 0.152032, -0.140210, -9.834632, 0.003401, 0.003946, 0.021411, 228.902893, -33.473434, 29.191254
1773750401.443435, 0.109086, -0.185251, -9.809044, -0.003760, 0.011657, 0.021112, 228.881271, -33.268372, 29.272949
1773750401.453447, 0.043096, -0.146046, -9.803508, 0.000566, 0.010139, 0.015030, 229.048141, -33.301071, 29.075760
1773750401.463435, -0.014066, -0.195726, -9.817125, -0.000500, 0.010542, 0.008939, 228.910736, -33.427536, 29.287720
1773750401.473056, 0.010026, -0.126593, -9.817723, -0.000500, 0.010542, 0.008939, 229.000427, -33.146057, 29.739731
1773750401.483447, 0.070779, -0.135871, -9.836278, -0.002088, 0.004905, -0.007194, 229.268341, -33.321899, 29.318573
1773750401.492527, 0.071826, -0.074071, -9.827599, -0.002088, 0.004905, -0.007194, 229.073074, -33.269394, 29.382004
1773750401.503437, 0.210540, -0.057012, -9.818771, -0.002671, -0.003074, -0.015532, 229.253387, -33.145187, 29.483994
1773750401.513499, 0.295085, -0.071527, -9.826552, 0.001459, 0.003565, -0.013098, 229.160721, -33.334061, 29.333755
1773750401.523458, 0.260070, -0.035015, -9.825355, -0.000552, 0.003351, -0.004683, 229.141418, -33.213974, 29.261337
1773750401.532454, 0.197073, -0.069282, -9.811289, -0.001886, 0.008753, -0.000871, 229.373169, -33.106033, 29.462860
1773750401.543467, 0.158915, -0.101155, -9.818172, -0.001014, 0.011209, 0.002313, 229.456543, -33.472015, 29.311798
1773750401.553448, 0.129885, -0.086191, -9.807697, -0.002906, 0.009153, -0.005571, 229.417526, -33.156952, 29.370941
1773750401.563435, 0.136918, -0.048183, -9.821314, -0.001479, 0.007650, 0.002617, 229.355743, -33.097122, 29.523697
1773750401.573450, 0.104896, -0.106692, -9.816526, -0.000021, 0.009579, 0.007202, 229.294754, -33.129578, 29.543732
1773750401.583452, 0.072724, -0.072425, -9.830442, 0.000742, 0.007101, 0.010918, 229.615204, -33.196838, 29.554047
1773750401.592510, 0.050278, -0.113575, -9.840618, -0.000025, 0.006950, 0.010761, 229.615204, -33.196838, 29.554047
1773750401.603403, 0.080505, -0.143802, -9.809044, -0.002469, 0.003213, 0.018052, 229.472549, -33.043076, 29.775040
1773750401.613437, 0.120009, -0.069282, -9.843162, -0.002672, 0.003863, 0.025386, 229.453384, -33.090515, 29.506546
1773750401.623453, 0.089184, -0.062549, -9.824307, -0.001779, 0.008852, 0.021132, 229.453384, -33.090515, 29.506546
1773750401.633442, 0.114024, -0.062549, -9.809044, 0.000599, 0.012374, 0.013835, 229.567734, -32.989273, 29.631073
1773750401.643487, 0.172981, -0.144400, -9.835979, -0.001358, 0.017546, 0.004528, 229.475555, -32.933548, 29.577393
1773750401.653466, 0.151882, -0.145148, -9.778967, 0.002605, 0.014719, 0.003204, 229.498398, -33.065201, 29.677170
1773750401.663236, 0.083647, -0.119112, -9.836129, -0.001847, 0.020598, 0.002231, 229.488129, -32.926956, 29.587494
1773750401.673155, 0.051176, -0.195876, -9.815329, -0.000607, 0.008185, -0.004433, 229.390671, -32.941238, 29.715775
1773750401.683456, 0.106542, -0.172532, -9.819818, -0.000470, -0.001989, 0.006313, 229.353226, -33.045776, 29.778641
1773750401.692500, 0.127791, -0.070030, -9.819968, -0.000662, 0.005290, 0.012755, 229.297928, -32.929932, 29.721817
1773750401.703437, 0.131831, -0.077213, -9.814282, -0.000884, 0.001542, 0.020291, 229.102692, -32.676666, 29.911072
1773750401.713465, 0.120009, -0.119560, -9.805752, 0.001409, 0.001257, 0.019679, 229.095261, -32.635223, 29.989517
1773750401.723454, 0.185102, -0.009876, -9.830293, -0.003030, 0.006155, 0.029480, 228.991959, -32.843750, 29.593948
1773750401.732509, 0.197821, -0.033968, -9.819668, -0.000026, -0.004275, 0.038273, 228.961334, -32.745270, 29.828491
1773750401.743475, 0.185251, -0.005836, -9.812336, -0.002474, 0.008342, 0.041906, 228.886383, -32.605835, 30.102478
1773750401.753466, 0.133327, -0.041001, -9.856330, -0.000419, 0.009407, 0.033066, 229.069916, -32.581116, 29.863297
1773750401.763445, 0.099210, -0.115520, -9.800964, -0.002426, 0.018393, 0.028170, 228.997986, -32.709473, 30.105484
1773750401.773452, 0.083049, -0.018405, -9.832388, -0.001443, 0.007893, 0.015889, 228.979691, -32.484787, 30.180649
1773750401.783453, 0.100407, -0.137966, -9.805752, -0.003552, 0.021401, 0.008517, 228.755493, -32.571167, 30.015778
1773750401.793337, 0.162058, -0.159813, -9.804555, -0.003039, -0.004265, 0.003512, 228.819153, -32.650467, 29.690460
1773750401.803171, 0.232387, -0.098611, -9.824457, -0.001977, 0.014130, 0.008191, 228.642136, -32.420883, 29.817566
1773750401.813463, 0.245406, -0.110283, -9.794230, -0.006036, 0.006742, 0.016003, 228.617813, -32.429749, 30.033417
1773750401.823453, 0.187795, -0.079009, -9.830742, -0.003100, 0.006065, 0.028676, 228.541199, -32.409714, 30.054550
1773750401.833437, 0.129137, -0.110133, -9.818022, 0.002427, 0.020860, 0.033967, 228.449768, -32.189590, 30.161133
1773750401.843449, 0.089184, -0.049829, -9.831789, 0.003351, 0.022474, 0.031293, 228.378815, -32.398743, 30.082703
1773750401.853440, 0.065541, -0.087388, -9.810092, 0.002957, 0.019631, 0.023827, 228.340942, -32.356491, 29.933243
1773750401.863438, 0.032771, -0.140061, -9.807249, 0.001729, 0.009110, 0.011320, 227.996536, -32.149124, 30.197357
