SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750874.458479, 0.086939, -0.087239, -9.805004, -0.000778, 0.017944, 0.001216, 228.440750, -64.411240, 18.476059
1773750874.468327, 0.100257, -0.091429, -9.818771, -0.002230, 0.006463, 0.001915, 228.289978, -64.559753, 18.499954
1773750874.478345, 0.098462, -0.111630, -9.800365, -0.002629, 0.006646, -0.000130, 228.436050, -64.477264, 18.326385
1773750874.488340, 0.095020, -0.103400, -9.818621, -0.000976, 0.012562, 0.001849, 228.570236, -64.522598, 18.265549
1773750874.498327, 0.094272, -0.100706, -9.809194, -0.002533, 0.020699, 0.001593, 228.570236, -64.522598, 18.265549
1773750874.508310, 0.085593, -0.093374, -9.813384, 0.002443, 0.012153, 0.003563, 228.460815, -64.459518, 18.450867
1773750874.518257, 0.086640, -0.102053, -9.811139, 0.000449, -0.010357, 0.004786, 228.426590, -64.499100, 18.678925
1773750874.528310, 0.101454, -0.108038, -9.793033, -0.005169, -0.031156, 0.004347, 228.254547, -64.514496, 18.452667
1773750874.537375, 0.101305, -0.109385, -9.805453, -0.005169, -0.031156, 0.004347, 228.392075, -64.380798, 18.589951
1773750874.548343, 0.072874, -0.095918, -9.824607, -0.001050, -0.004849, 0.004140, 228.469498, -64.518631, 18.375748
1773750874.558288, 0.093823, -0.099359, -9.805603, -0.001050, -0.004849, 0.004140, 228.415588, -64.458054, 18.435425
1773750874.568305, 0.082750, -0.108787, -9.818022, -0.001379, -0.008113, 0.003676, 228.459549, -64.413193, 18.689713
1773750874.578328, 0.056713, -0.110133, -9.823260, -0.001880, 0.007311, 0.003661, 228.699036, -64.410461, 18.672974
1773750874.587359, 0.071527, -0.118363, -9.830891, -0.000165, 0.021112, 0.000205, 228.527298, -64.448761, 18.545700
1773750874.598322, 0.092775, -0.122254, -9.803807, -0.005375, 0.012324, 0.001493, 228.386429, -64.440048, 18.473679
1773750874.608338, 0.092326, -0.112827, -9.813384, -0.000154, -0.006906, 0.004557, 228.431519, -64.507339, 18.549393
1773750874.618288, 0.091429, -0.100257, -9.817723, 0.000083, 0.004577, 0.003327, 228.460907, -64.432953, 18.638489
1773750874.628346, 0.092177, -0.104896, -9.807697, -0.001686, -0.005143, -0.000549, 228.504456, -64.422607, 18.700104
1773750874.637389, 0.057162, -0.105644, -9.825504, -0.000398, 0.004757, -0.000409, 228.328812, -64.464325, 18.739227
1773750874.648315, 0.057461, -0.140959, -9.827749, 0.001373, 0.007262, 0.002233, 228.453232, -64.349442, 18.641922
1773750874.658360, 0.030526, -0.880767, -9.834632, -0.003731, 0.010610, 0.003878, 228.254242, -64.143509, 18.989166
1773750874.668356, -0.004938, -1.375618, -9.730335, -0.014218, -0.000561, -0.009115, 228.388168, -64.415787, 18.778641
1773750874.678329, 0.128389, 0.468366, -9.865607, -0.001296, 0.005555, -0.014643, 228.297119, -63.992844, 18.585541
1773750874.687378, 0.069133, 0.391302, -9.836278, 0.004161, 0.016071, -0.013922, 228.234863, -64.113800, 18.969818
1773750874.698281, 0.019752, -0.734272, -9.781661, -0.002764, -0.002124, -0.017614, 228.250504, -63.990784, 19.438782
1773750874.708330, 0.008529, -0.643591, -9.807847, -0.002588, -0.012623, -0.031115, 228.097824, -63.806778, 19.176544
1773750874.718293, 0.065392, -0.104447, -9.834034, -0.003294, -0.004673, -0.039495, 228.243683, -63.645325, 19.419159
1773750874.728340, 0.062100, -0.145448, -9.816526, 0.000320, -0.004861, -0.035175, 228.303299, -63.502823, 19.105591
1773750874.737406, 0.069432, -0.362123, -9.816526, -0.002822, -0.018608, -0.026976, 228.102646, -63.316971, 19.740402
1773750874.748283, 0.092626, -0.318279, -9.820117, -0.005169, -0.012771, -0.017067, 228.128189, -63.408783, 19.729416
1773750874.758338, 0.133177, -0.230741, -9.829545, -0.001773, -0.005829, -0.000762, 228.118027, -63.003937, 19.551071
1773750874.768409, 0.114473, -0.263063, -9.814282, -0.002136, 0.003772, 0.007782, 228.150360, -62.956253, 19.915955
1773750874.778158, 0.106692, -0.301669, -9.827450, -0.002329, 0.008315, 0.016134, 227.962143, -62.738861, 19.927872
1773750874.787342, 0.066738, -0.341024, -9.817723, -0.001559, 0.004033, 0.016679, 227.962143, -62.738861, 19.927872
1773750874.798349, 0.043395, -0.320524, -9.804705, -0.000315, 0.004651, 0.015915, 227.814316, -62.669357, 20.090195
1773750874.808357, 0.064494, -0.325163, -9.805154, 0.001351, 0.008810, 0.005770, 227.844742, -62.288574, 20.480362
1773750874.818288, 0.071377, -0.282815, -9.827599, 0.001029, 0.005425, -0.007787, 227.966003, -62.187851, 20.203461
1773750874.828337, 0.106243, -0.217872, -9.813384, 0.000248, -0.005319, -0.017274, 227.815842, -62.036911, 20.506912
1773750874.837446, 0.128688, -0.209044, -9.822960, -0.000538, 0.003568, -0.016505, 227.843658, -61.696335, 20.667694
1773750874.848356, 0.129437, -0.230143, -9.814132, -0.001052, 0.005164, -0.010968, 227.902161, -61.506165, 20.863617
1773750874.858295, 0.096816, -0.203956, -9.805603, -0.004135, 0.001310, -0.000611, 227.760544, -61.409988, 21.083649
1773750874.868423, 0.088585, -0.167444, -9.807249, -0.002057, -0.001056, 0.007079, 227.709961, -61.061249, 21.688232
1773750874.878369, 0.094122, -0.182558, -9.827150, 0.000859, 0.011807, 0.008776, 227.642593, -60.883942, 21.392395
1773750874.887442, 0.118812, -0.196773, -9.829545, -0.000949, 0.013007, 0.012840, 227.771332, -60.849854, 22.022110
1773750874.898338, 0.069133, -0.180164, -9.791836, 0.000700, 0.003377, 0.021653, 227.751266, -60.292221, 21.748169
1773750874.908361, 0.040103, -0.166247, -9.824607, 0.000432, 0.003416, 0.023175, 227.620621, -60.206375, 22.171249
1773750874.918298, 0.072275, -0.202011, -9.800515, -0.003227, -0.002207, 0.025703, 227.651672, -60.043564, 22.434082
1773750874.927628, 0.092626, -0.197522, -9.814282, -0.001564, 0.000616, 0.018007, 227.589005, -59.682343, 22.520157
1773750874.937398, 0.105046, -0.198120, -9.818022, -0.001165, 0.002594, 0.010266, 227.651978, -59.457626, 22.862183
1773750874.948292, 0.085293, -0.196175, -9.829245, -0.000706, 0.003655, 0.011634, 227.608246, -59.194580, 22.937531
1773750874.958343, 0.057162, -0.178667, -9.808146, 0.000268, 0.003099, 0.009415, 227.473541, -58.781219, 23.215286
1773750874.968326, 0.002095, -0.195427, -9.815329, -0.004079, 0.005836, 0.011073, 227.437622, -58.367859, 23.101562
1773750874.978483, -0.023942, -0.142754, -9.824906, -0.003955, 0.014946, 0.001913, 227.451462, -58.158432, 23.774384
1773750874.987454, 0.049380, -0.146046, -9.823260, 0.000401, 0.014634, -0.004446, 227.558411, -57.827927, 23.768188
1773750874.998279, 0.122254, -0.156970, -9.794080, -0.002486, 0.003437, -0.009535, 227.324112, -57.593658, 23.801270
1773750875.008318, 0.163404, -0.142605, -9.822063, -0.001869, -0.004361, -0.007099, 227.401794, -57.351456, 24.499603
1773750875.018288, 0.202310, -0.146495, -9.825804, -0.002601, -0.001871, 0.006290, 227.472443, -57.095856, 24.098114
1773750875.028295, 0.180613, -0.191536, -9.817873, 0.002847, -0.004906, 0.023692, 227.550003, -56.876511, 24.964951
1773750875.037430, 0.106093, -0.156521, -9.814282, -0.002784, 0.003504, 0.029533, 227.664124, -56.667084, 24.836578
1773750875.048357, 0.044143, -0.133926, -9.819369, -0.002370, -0.005181, 0.038456, 227.414352, -56.266800, 25.260437
1773750875.058309, 0.032471, -0.148441, -9.814431, -0.004241, -0.001678, 0.044707, 227.539612, -55.939560, 25.066498
1773750875.068195, -0.013916, -0.101155, -9.819220, 0.001448, 0.006382, 0.048539, 227.446213, -55.468842, 25.890869
1773750875.078274, 0.011522, -0.102502, -9.809194, 0.001312, 0.008220, 0.055385, 227.442429, -55.284592, 25.656647
1773750875.087463, 0.064643, -0.087089, -9.810391, -0.001136, 0.003026, 0.054715, 227.442429, -55.284592, 25.656647
1773750875.098347, 0.033220, -0.071527, -9.821763, -0.001679, 0.016650, 0.036308, 227.418686, -55.022476, 26.225388
1773750875.108354, 0.080505, -0.119560, -9.816526, 0.000902, 0.014955, 0.018006, 227.410660, -54.711975, 26.094620
1773750875.117732, 0.083199, -0.177321, -9.801263, -0.000222, -0.000228, 0.011597, 227.541656, -54.515823, 26.352585
1773750875.128271, 0.061800, -0.176423, -9.805902, -0.002319, -0.004557, 0.005128, 227.599731, -54.019882, 26.743210
1773750875.137455, 0.061800, -0.176423, -9.805902, -0.002510, -0.008360, 0.003640, 227.489502, -54.087372, 26.940643
1773750875.148286, 0.109086, -0.122852, -9.813234, -0.005174, -0.003381, 0.002646, 227.435638, -53.660065, 27.094070
1773750875.158335, 0.112228, -0.114772, -9.814282, -0.002601, 0.000707, 0.005101, 227.384811, -53.437027, 27.418167
1773750875.167923, 0.111181, -0.158317, -9.833285, 0.000336, 0.004859, 0.018033, 227.638138, -52.881500, 27.508087
1773750875.178320, 0.047734, -0.180313, -9.810989, 0.003020, -0.003741, 0.028711, 227.695679, -52.870468, 27.563507
1773750875.187505, 0.047734, -0.180313, -9.810989, -0.001952, 0.002199, 0.034997, 227.666702, -52.543304, 27.988998
1773750875.198277, -0.055815, -0.165798, -9.822063, -0.004157, 0.011901, 0.038099, 227.658981, -52.026215, 27.959351
1773750875.208282, -0.045939, -0.185102, -9.815778, -0.002688, 0.022726, 0.039368, 227.755875, -51.922897, 28.259491
1773750875.218210, -0.055216, -0.162656, -9.809643, -0.004670, 0.020753, 0.039021, 227.711716, -51.723114, 28.789337
1773750875.228335, -0.011522, -0.154426, -9.809792, -0.005092, 0.011323, 0.021449, 227.904343, -51.126663, 28.659485
1773750875.237518, -0.011522, -0.154426, -9.809792, -0.002329, 0.008333, 0.010069, 227.828308, -50.985825, 28.935989
1773750875.248345, 0.134375, -0.138714, -9.802460, -0.004415, 0.003121, 0.000419, 228.094986, -50.765289, 29.176605
1773750875.258271, 0.108038, -0.176273, -9.832837, -0.004102, -0.003911, -0.006878, 228.168655, -50.271606, 29.259003
1773750875.268293, 0.108038, -0.176273, -9.832837, -0.001976, 0.004552, -0.000382, 228.030212, -49.778214, 29.594162
1773750875.278330, 0.168193, -0.175076, -9.825205, -0.002056, 0.017163, 0.006212, 228.265854, -49.804260, 29.852448
1773750875.287539, 0.131382, -0.124050, -9.822811, -0.001690, 0.019166, 0.012102, 228.239609, -49.319778, 29.696991
1773750875.298336, 0.089184, -0.077363, -9.841665, -0.001464, 0.004884, 0.012945, 228.238739, -49.051514, 29.848526
1773750875.308316, 0.042048, -0.141108, -9.793781, -0.003615, 0.008019, 0.012765, 228.169937, -48.836792, 30.339050
1773750875.318286, 0.048183, -0.136469, -9.816077, -0.007074, 0.007691, 0.005903, 228.387466, -48.379288, 30.327896
1773750875.328346, -0.004040, -0.096367, -9.805603, -0.005838, -0.001556, 0.006799, 228.494843, -48.077393, 30.687592
1773750875.337562, 0.038906, -0.117615, -9.793781, -0.003109, 0.002745, 0.010126, 228.575409, -47.995804, 30.977173
1773750875.348291, 0.070479, -0.075268, -9.823409, -0.004447, 0.024194, -0.000415, 228.747955, -47.707993, 30.819839
1773750875.358449, 0.087837, -0.058658, -9.834932, -0.001963, 0.034215, -0.000491, 228.772064, -47.227219, 31.366959
1773750875.368442, 0.109984, -0.052972, -9.817424, -0.003633, 0.013683, -0.004943, 228.729782, -46.887314, 31.634735
1773750875.378297, 0.084396, -0.071976, -9.789741, -0.008410, 0.009937, -0.005667, 228.729782, -46.887314, 31.634735
1773750875.387558, 0.115071, -0.034417, -9.819369, -0.005417, 0.015422, -0.009290, 228.849701, -46.752213, 31.829071
1773750875.398318, 0.073921, -0.041450, -9.811438, -0.004649, 0.013869, -0.012557, 229.104340, -46.462891, 32.111160
1773750875.408355, -0.013767, -0.041150, -9.832837, -0.005375, 0.010854, -0.008290, 228.849457, -45.924881, 32.211685
1773750875.418402, 0.037709, -0.041749, -9.804256, -0.005335, 0.006930, 0.000459, 229.099106, -45.905350, 32.419296
1773750875.428336, 0.086790, -0.003442, -9.802311, -0.002537, 0.009976, 0.016946, 229.160172, -45.637634, 32.556915
1773750875.437590, 0.113874, -0.037858, -9.813234, -0.006533, 0.011644, 0.027060, 229.167465, -45.226074, 32.917923
1773750875.448288, 0.106542, -0.125396, -9.804705, -0.005973, 0.003476, 0.021939, 229.362213, -45.168015, 32.907852
1773750875.458339, 0.045340, -0.084994, -9.809493, -0.005505, 0.012323, 0.009851, 229.581802, -44.690033, 32.977875
1773750875.468470, 0.064045, -0.113725, -9.817125, -0.007086, 0.020136, -0.004091, 229.628952, -44.390625, 33.291901
1773750875.478356, -0.020650, -0.123601, -9.808745, -0.006214, 0.022861, -0.015207, 229.684189, -44.418625, 33.502884
1773750875.487573, -0.063596, -0.052074, -9.821015, -0.007791, 0.021586, -0.021075, 229.946274, -44.059265, 33.613281
1773750875.498269, -0.001945, -0.024391, -9.820117, -0.007324, 0.017251, -0.026031, 229.998474, -43.659714, 34.098236
1773750875.508284, 0.052224, -0.020800, -9.822512, -0.004406, 0.007432, -0.020748, 230.092545, -43.527451, 33.950394
1773750875.518267, 0.096367, -0.066439, -9.814431, -0.003381, 0.008286, -0.010325, 230.092377, -43.161362, 34.334930
1773750875.528337, 0.094122, -0.014216, -9.813533, -0.001841, 0.001819, 0.000745, 230.099426, -42.861526, 34.264816
1773750875.537613, 0.099808, 0.030227, -9.832238, -0.001691, 0.003494, 0.003121, 230.319061, -42.832840, 34.514771
1773750875.548355, 0.049680, -0.005088, -9.796325, -0.004467, 0.007732, 0.012293, 230.452606, -42.474594, 34.323013
1773750875.558277, 0.084396, -0.000449, -9.803508, -0.003464, 0.002112, 0.016543, 230.617981, -42.483231, 34.667526
1773750875.568355, 0.099659, -0.006883, -9.831639, -0.002864, -0.001009, 0.016839, 230.600052, -42.093048, 34.859818
1773750875.578475, 0.108188, -0.021249, -9.791986, -0.000071, 0.001948, 0.014910, 230.662628, -41.968353, 34.600632
1773750875.587590, 0.111929, -0.031574, -9.817125, -0.003295, 0.002115, 0.012386, 230.868347, -41.858322, 34.531296
1773750875.598337, 0.116867, -0.004040, -9.822811, -0.003196, -0.000543, 0.013742, 230.857513, -41.346481, 34.870514
1773750875.608471, 0.119112, -0.042347, -9.807398, -0.001475, 0.012546, 0.013524, 230.887558, -41.439896, 34.865875
1773750875.618288, 0.095020, -0.056114, -9.837176, -0.002919, 0.028021, 0.008848, 231.091721, -41.181137, 35.200394
1773750875.628296, 0.051026, -0.025438, -9.828347, -0.001947, 0.033190, 0.007076, 231.062393, -40.854172, 35.697678
1773750875.637548, 0.035165, -0.017957, -9.821763, -0.001451, 0.015903, -0.004393, 231.454544, -40.723633, 35.714233
1773750875.648360, -0.008080, -0.100856, -9.800964, 0.000996, 0.010984, -0.013435, 231.213562, -40.467880, 35.584045
1773750875.658278, 0.007781, -0.095020, -9.837475, -0.003127, 0.013896, -0.014366, 231.410843, -40.237991, 35.863098
1773750875.668345, 0.119261, -0.038008, -9.804555, -0.002748, 0.002226, -0.004523, 231.322144, -40.029755, 35.995712
1773750875.678393, 0.137667, -0.060603, -9.829844, -0.001855, -0.009455, -0.004694, 231.322144, -40.029755, 35.995712
1773750875.687609, 0.133327, -0.106093, -9.797672, 0.000153, 0.001290, -0.007420, 231.594681, -39.833694, 36.014816
1773750875.698281, 0.177769, -0.113874, -9.838822, 0.002231, -0.000426, 0.003865, 231.752457, -39.688171, 36.299576
1773750875.708291, 0.225953, -0.117914, -9.823709, 0.001713, -0.000627, 0.009909, 231.709610, -39.349442, 36.502777
1773750875.718249, 0.163105, -0.124798, -9.816376, 0.000949, 0.009420, 0.007790, 231.676575, -39.427368, 36.191101
1773750875.728454, 0.071377, -0.063446, -9.806800, 0.000786, 0.016819, 0.001895, 231.844131, -39.025543, 36.367706
1773750875.737662, 0.018854, -0.023643, -9.817424, 0.001127, 0.010586, -0.012295, 231.932465, -38.836166, 36.732681
1773750875.748475, -0.068833, -0.043844, -9.823709, -0.000430, 0.008689, -0.020055, 232.196381, -38.986237, 36.869370
1773750875.758337, 0.015413, -0.033818, -9.808745, -0.000785, 0.002064, -0.020761, 232.231171, -38.714127, 36.899414
1773750875.768435, 0.029479, -0.035015, -9.811139, 0.000997, 0.011300, -0.020242, 232.235733, -38.533066, 37.060608
1773750875.778101, 0.013168, -0.045490, -9.812785, 0.002982, 0.013391, -0.018655, 232.419525, -38.340805, 37.291016
1773750875.787600, 0.067935, -0.012121, -9.827749, -0.000058, 0.011958, -0.006511, 232.609009, -38.367233, 37.391190
1773750875.798452, 0.121805, -0.034866, -9.797672, 0.000016, 0.003075, 0.005869, 232.667343, -38.106537, 37.357529
1773750875.808356, 0.138714, -0.034566, -9.809643, -0.002757, -0.000533, 0.013351, 232.681992, -37.967941, 37.149780
1773750875.818405, 0.149338, -0.061501, -9.789142, 0.002686, -0.001954, 0.020252, 232.684952, -37.773560, 37.472137
1773750875.828346, 0.126444, -0.046687, -9.833285, 0.003018, 0.011010, 0.026749, 232.895416, -37.702942, 37.741730
1773750875.837673, 0.082151, -0.052523, -9.822063, 0.002809, 0.010542, 0.028472, 233.045471, -37.602875, 37.873489
1773750875.848356, 0.014964, -0.069133, -9.809194, 0.001587, 0.008344, 0.034706, 233.095886, -37.520660, 37.675919
1773750875.858271, 0.063147, 0.049979, -9.811588, 0.001750, 0.010924, 0.031014, 233.175552, -37.394913, 37.969147
1773750875.868468, 0.001945, 0.019603, -9.821165, 0.000610, 0.005157, 0.021201, 232.945480, -36.839691, 38.155670
1773750875.878356, -0.064793, -0.017059, -9.807398, -0.001431, 0.007950, 0.011852, 233.419876, -37.111679, 38.288773
1773750875.887653, 0.017059, 0.068833, -9.809343, 0.002128, 0.010328, 0.015705, 233.328751, -36.924515, 38.375519
1773750875.898337, 0.046388, 0.032172, -9.835530, -0.000753, -0.004494, 0.019284, 233.445999, -36.615524, 38.416092
1773750875.908346, 0.052672, -0.013018, -9.804854, 0.000154, -0.018511, 0.017214, 233.565933, -36.753860, 38.491974
1773750875.918277, 0.093224, -0.008829, -9.807099, -0.001814, -0.025787, 0.013106, 233.510300, -36.542221, 38.729019
1773750875.928278, 0.092626, -0.005537, -9.805453, -0.004027, -0.020281, 0.014496, 233.764481, -36.325775, 38.942581
1773750875.937702, 0.064344, -0.048632, -9.823559, -0.004027, -0.020281, 0.014496, 233.684021, -36.370178, 38.680756
1773750875.948272, 0.077512, -0.008679, -9.821763, 0.001495, 0.004950, -0.001574, 233.801865, -36.249786, 39.122650
1773750875.958288, 0.102502, 0.035763, -9.829844, 0.000081, 0.003233, -0.006494, 234.008621, -36.103699, 39.100998
1773750875.968289, 0.157718, -0.046537, -9.816077, 0.000773, -0.003639, 0.000546, 234.008621, -36.103699, 39.100998
1773750875.978374, 0.125396, 0.007482, -9.805603, -0.000937, 0.011031, 0.002621, 234.035080, -35.933884, 39.203491
1773750875.987698, 0.051625, 0.073322, -9.826402, -0.000937, 0.011031, 0.002621, 234.205170, -36.095993, 39.174652
1773750875.998289, 0.076614, 0.093823, -9.830143, 0.001029, 0.012834, 0.000868, 234.236069, -35.941086, 39.188583
1773750876.008290, 0.076315, 0.046537, -9.796475, 0.000858, 0.003687, 0.000921, 234.186172, -35.517197, 39.217041
1773750876.018290, 0.066589, 0.092177, -9.819519, -0.001179, 0.009987, -0.000599, 234.222412, -35.516663, 39.245514
1773750876.028286, 0.061351, 0.085443, -9.804405, -0.002365, 0.008318, -0.004404, 234.467941, -35.569397, 39.387207
1773750876.037741, 0.060603, 0.108487, -9.803059, -0.003686, -0.002694, -0.012933, 234.436600, -35.346954, 39.501602
1773750876.048478, 0.082301, 0.073921, -9.819070, -0.005298, 0.001090, -0.019074, 234.522980, -35.399185, 39.320892
1773750876.058271, 0.088436, 0.064045, -9.833435, -0.002212, 0.005544, -0.022087, 234.632751, -35.354385, 39.516693
1773750876.068294, 0.140959, 0.086341, -9.815329, 0.001463, 0.015095, -0.020089, 234.550964, -35.076965, 39.508484
1773750876.078346, 0.141707, 0.110133, -9.816077, 0.002699, 0.017041, -0.021967, 234.697235, -35.255341, 39.787979
1773750876.087731, 0.142305, 0.123451, -9.802610, 0.003235, 0.006492, -0.019781, 234.589554, -35.232452, 39.632629
1773750876.098451, 0.133626, 0.084096, -9.804256, -0.002474, -0.003727, -0.013961, 234.594894, -34.906860, 39.903397
1773750876.108358, 0.105046, 0.099210, -9.811438, -0.001605, -0.002294, -0.013146, 234.648117, -35.200012, 39.635406
1773750876.118406, 0.088735, 0.103400, -9.815778, -0.000708, -0.002438, -0.013939, 234.803650, -35.107315, 39.346146
1773750876.128339, 0.090381, 0.062698, -9.810989, 0.001557, -0.007941, -0.017178, 234.853989, -34.912048, 39.695084
1773750876.137768, 0.101754, 0.088885, -9.822811, -0.002287, -0.000770, -0.016416, 234.735779, -35.131149, 39.793137
1773750876.148358, 0.105195, 0.130933, -9.808745, -0.000381, 0.006940, -0.011384, 234.978287, -35.017960, 39.559830
1773750876.158275, 0.114772, 0.116568, -9.816975, 0.002335, 0.005653, -0.004156, 234.902145, -34.916718, 39.657974
1773750876.168290, 0.093524, 0.134674, -9.827749, 0.000053, 0.004812, 0.000005, 235.065109, -34.715332, 39.987793
1773750876.178286, 0.074819, -0.045939, -9.815030, 0.000042, 0.009468, 0.002388, 234.964310, -34.981781, 39.606461
1773750876.187700, 0.079757, -0.108936, -9.799617, -0.003306, 0.004828, 0.001073, 234.814636, -35.020828, 39.451553
1773750876.198294, 0.077961, -0.093524, -9.795726, -0.000625, 0.002610, 0.001773, 234.888824, -34.872482, 39.835388
1773750876.208334, 0.087987, -0.096666, -9.803657, -0.000627, -0.004906, 0.002667, 234.790115, -35.188538, 39.570389
1773750876.218289, 0.061651, -0.096067, -9.828647, -0.004878, -0.004815, 0.001452, 234.790253, -35.022232, 39.964172
1773750876.228281, 0.057910, -0.090531, -9.817274, -0.002895, 0.001544, 0.002158, 234.694916, -34.600082, 39.786591
1773750876.237748, 0.059256, -0.092027, -9.817574, -0.002178, -0.000207, 0.003289, 234.840393, -34.850189, 39.537918
1773750876.248346, 0.062399, -0.088286, -9.823110, 0.000861, 0.010942, 0.001950, 234.695023, -35.039963, 39.793060
1773750876.258279, 0.062997, -0.102801, -9.806800, 0.000613, 0.018503, 0.003218, 234.711868, -34.889160, 39.635712
1773750876.268385, 0.068534, -0.092775, -9.799916, -0.001502, 0.007810, 0.002155, 234.711868, -34.889160, 39.635712
1773750876.278369, 0.066289, -0.093075, -9.808895, -0.000443, 0.003028, 0.003540, 234.722061, -34.981354, 39.810776
1773750876.287783, 0.068235, -0.087538, -9.813683, -0.001061, 0.007646, 0.002927, 234.631622, -34.885086, 39.888672
1773750876.298386, 0.061950, -0.098312, -9.816077, -0.001630, 0.007231, 0.005146, 234.568924, -34.817078, 39.589615
1773750876.308297, 0.049829, -0.103100, -9.817424, 0.000497, 0.005511, 0.004941, 234.525208, -34.742310, 39.332123
1773750876.318295, 0.061501, -0.087239, -9.821015, 0.000807, 0.006316, 0.002387, 234.500137, -34.870316, 39.616776
1773750876.328342, 0.061800, -0.083647, -9.830592, -0.000282, 0.019447, 0.001929, 234.848602, -34.898239, 39.607727
1773750876.337750, 0.074669, -0.091129, -9.807997, 0.001809, 0.022957, 0.003960, 234.534805, -34.819366, 39.559372
1773750876.348475, 0.073622, -0.093673, -9.804555, -0.001543, 0.024409, 0.003180, 234.850082, -35.126923, 39.297775
1773750876.358339, 0.085144, -0.087688, -9.819968, 0.001066, 0.018161, 0.005836, 234.706772, -34.886612, 39.227005
1773750876.368323, 0.062399, -0.084695, -9.816376, 0.001400, 0.022175, 0.001631, 234.881317, -34.923080, 39.187302
1773750876.378483, 0.074220, -0.087089, -9.814581, -0.000051, 0.021865, 0.003012, 234.778641, -35.155975, 39.320404
1773750876.387819, 0.097564, -0.111181, -9.814730, -0.002041, 0.013762, 0.004959, 234.731186, -34.817383, 39.342682
1773750876.398315, 0.075417, -0.085892, -9.823709, 0.000677, 0.020526, 0.002380, 234.849365, -34.985107, 39.480637
1773750876.408285, 0.070928, -0.108787, -9.815928, 0.006334, 0.031401, 0.005937, 234.874741, -35.133667, 39.309128
1773750876.418228, 0.108338, -0.109235, -9.780164, -0.004383, -0.001085, 0.004774, 234.788925, -34.922379, 39.430954
1773750876.428273, 0.104148, -0.090680, -9.805303, -0.004343, -0.044879, 0.004556, 234.778488, -34.837662, 39.751846
1773750876.437774, 0.052523, -0.097863, -9.864260, -0.003845, -0.006660, 0.004610, 234.528320, -34.813705, 39.272903
1773750876.448313, 0.076315, -0.116717, -9.796475, -0.004722, -0.014218, 0.001020, 234.453964, -34.691101, 39.582428
1773750876.458340, 0.098611, -0.083199, -9.793332, -0.005213, -0.030637, 0.000727, 234.661469, -34.817795, 39.675278
