SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773751102.402869, 0.061351, 0.111330, -9.766996, 0.012004, -0.036930, -0.006150, 185.005203, -6.818939, 28.641937
1773751102.412902, 0.038756, 0.147393, -9.723302, 0.003015, -0.024141, -0.013128, 184.839355, -6.616943, 28.962662
1773751102.422890, 0.001945, 0.133477, -9.642647, -0.005146, -0.004906, -0.025075, 184.916092, -6.731155, 29.011795
1773751102.432621, 0.001796, 0.049530, -9.712678, -0.013425, 0.012117, -0.023034, 184.869797, -6.748352, 28.714508
1773751102.442877, 0.130484, -0.134524, -9.838523, -0.006850, 0.019539, -0.006029, 184.928299, -6.564926, 28.970535
1773751102.452919, 0.294936, -0.013318, -9.937733, 0.002467, 0.027247, 0.011032, 185.041946, -6.802277, 28.670212
1773751102.462867, 0.392499, 0.101005, -9.943419, 0.009135, 0.004999, 0.017798, 185.154144, -6.698959, 28.950180
1773751102.472948, 0.310348, 0.030825, -9.815628, 0.006200, -0.000469, 0.009194, 184.898285, -6.438202, 28.919144
1773751102.482953, 0.260818, -0.080355, -9.792135, 0.007636, -0.007941, -0.011323, 184.999878, -6.845062, 29.073578
1773751102.492864, 0.130185, -0.119411, -9.776872, -0.005723, -0.002534, -0.037439, 185.035156, -6.793121, 28.598724
1773751102.502860, 0.068534, 0.016161, -9.735722, 0.015061, 0.091192, -0.051021, 184.959488, -6.631165, 28.976089
1773751102.512892, 0.095918, -0.039654, -10.040234, -0.007171, 0.069874, -0.068139, 184.918549, -6.696213, 28.846771
1773751102.522888, 0.050278, -0.111480, -9.710882, -0.021592, -0.015743, -0.050511, 185.106918, -6.732086, 28.840530
1773751102.532863, 0.209193, 0.142006, -9.604639, -0.025910, -0.011082, -0.033173, 184.966354, -6.617035, 28.859512
1773751102.542878, 0.196923, 0.100856, -9.760562, -0.022588, 0.004990, -0.021595, 184.929626, -6.725983, 28.816681
1773751102.552877, 0.237774, -0.043395, -9.786748, -0.011231, 0.023387, -0.004105, 184.974640, -6.765778, 28.555298
1773751102.562866, 0.434697, -0.168941, -9.798869, -0.013415, 0.044051, -0.002798, 185.190384, -6.922104, 28.983490
1773751102.572992, 0.423026, -0.130185, -9.838822, 0.005116, 0.051273, -0.025018, 185.096420, -6.843796, 28.670792
1773751102.582922, 0.186448, -0.085293, -10.032453, 0.009095, 0.025231, -0.035226, 184.998596, -6.751038, 28.625183
1773751102.592929, 0.063895, 0.023343, -9.973197, -0.002682, -0.035992, -0.029311, 185.153854, -6.751617, 28.566315
1773751102.602851, 0.025139, 0.095170, -9.739163, -0.013589, -0.034506, -0.022086, 184.991135, -6.781769, 28.584976
1773751102.612902, 0.005387, 0.106991, -9.733627, -0.019752, -0.001398, -0.028573, 185.087479, -6.708496, 28.724686
1773751102.622915, 0.034866, 0.083498, -9.830442, -0.017463, 0.019468, -0.040370, 185.123993, -6.848907, 28.648758
1773751102.632762, 0.099359, 0.049680, -9.850793, -0.014558, 0.016730, -0.057231, 184.706940, -6.585983, 28.653107
1773751102.641871, 0.135572, 0.040851, -9.850793, -0.015368, 0.005637, -0.071664, 185.206284, -6.606903, 28.439865
1773751102.652883, 0.124498, -0.015862, -9.849746, -0.014696, 0.027947, -0.074456, 184.927673, -6.587204, 28.438248
1773751102.662770, 0.172981, 0.187047, -9.822661, 0.002463, 0.029812, -0.049965, 185.191574, -6.580200, 28.420593
1773751102.673024, 0.293888, 0.377236, -9.821464, 0.002409, 0.000110, -0.018017, 185.129684, -6.602768, 28.625656
1773751102.682863, 0.365415, 0.403872, -9.765350, -0.000685, -0.020356, 0.003593, 184.912628, -6.793900, 28.621414
1773751102.692863, 0.259621, 0.299724, -9.720159, -0.021483, 0.031135, 0.013079, 184.912628, -6.793900, 28.621414
1773751102.702849, 0.268001, 0.167594, -9.676016, -0.026202, 0.053905, 0.023880, 184.997147, -6.627838, 28.619354
1773751102.712875, 0.378583, 0.105195, -9.718513, -0.028530, 0.054328, 0.020757, 184.926987, -6.578217, 28.405823
1773751102.722391, 0.411054, 0.010924, -9.809643, -0.020013, 0.055915, 0.005694, 184.772583, -6.724380, 28.347733
1773751102.732860, 0.370054, 0.103100, -9.922619, -0.012723, 0.048872, -0.021795, 184.978302, -6.707764, 28.376663
1773751102.742003, 0.224307, -0.038607, -9.954193, -0.010840, 0.049867, -0.036382, 184.945572, -6.480179, 28.342957
1773751102.752862, 0.115071, -0.009278, -9.957335, -0.010341, 0.050598, -0.041521, 185.049286, -6.728485, 28.328629
1773751102.762859, 0.157419, 0.191386, -9.904962, -0.001854, 0.012761, -0.039274, 185.005264, -6.859421, 28.309937
1773751102.773065, 0.211887, 0.305111, -9.859023, 0.001504, -0.012598, -0.039069, 185.056015, -6.758606, 28.585266
1773751102.782886, 0.252738, 0.284461, -9.842862, -0.008201, -0.034620, -0.039934, 185.231552, -6.859604, 28.257248
1773751102.792860, 0.178368, 0.296282, -9.690980, -0.018013, -0.026669, -0.045326, 185.088837, -6.718201, 28.389999
1773751102.802847, 0.156671, 0.152630, -9.596409, -0.024555, 0.032539, -0.034994, 184.990189, -6.620621, 28.389221
1773751102.812858, 0.290297, 0.125845, -9.754426, -0.014295, 0.057311, -0.010962, 185.178314, -6.862732, 28.464706
1773751102.823043, 0.401927, 0.214431, -9.871742, -0.022570, 0.060444, -0.002855, 185.141296, -6.867294, 28.443237
1773751102.832859, 0.462829, 0.233584, -9.868600, -0.024014, 0.038108, 0.008905, 184.943176, -6.404251, 28.443665
1773751102.841961, 0.495001, 0.152032, -9.825055, -0.024014, 0.038108, 0.008905, 185.004807, -6.731018, 28.745514
1773751102.852858, 0.408960, 0.160262, -9.816077, -0.011292, 0.042424, 0.005033, 185.090149, -6.762619, 28.469940
1773751102.862642, 0.233734, 0.203806, -9.880122, -0.011292, 0.042424, 0.005033, 185.044189, -6.530472, 28.243469
1773751102.872919, 0.181959, 0.162357, -9.885659, 0.008239, 0.027352, -0.007670, 184.949478, -6.670700, 28.611664
1773751102.882896, 0.177769, -0.019603, -9.857078, 0.008239, 0.027352, -0.007670, 185.018341, -6.669464, 28.497833
1773751102.891894, 0.056713, 0.065392, -9.824756, 0.006249, 0.042511, -0.035744, 185.055756, -6.756454, 28.370987
1773751102.902847, 0.071976, 0.157269, -9.759215, -0.001573, 0.040953, -0.054256, 185.057770, -6.594131, 28.233215
1773751102.912872, 0.091279, 0.170587, -9.748890, -0.022446, 0.029003, -0.064017, 185.064117, -6.611786, 28.277374
1773751102.922880, 0.108188, 0.158915, -9.705345, -0.047638, -0.004991, -0.070917, 185.067307, -6.637589, 28.172485
1773751102.932145, 0.168193, 0.081104, -9.739762, -0.060398, -0.004365, -0.070288, 185.118958, -6.542053, 28.303940
1773751102.941998, 0.175824, 0.162357, -9.731981, -0.055070, 0.010640, -0.074377, 185.090134, -6.625671, 28.144638
1773751102.952879, 0.222212, 0.206051, -9.816376, -0.030484, -0.011063, -0.096518, 184.967209, -6.711548, 28.376312
1773751102.962857, 0.283114, 0.360028, -9.928754, 0.006107, -0.024002, -0.105933, 185.031158, -6.761169, 28.199860
1773751102.973053, 0.227150, 0.582689, -9.815479, 0.019777, -0.005077, -0.102670, 185.066742, -6.751480, 28.297668
1773751102.982873, 0.228048, 0.631471, -9.745299, 0.026432, 0.008919, -0.092824, 185.066742, -6.751480, 28.297668
1773751102.992855, 0.209044, 0.460435, -9.778967, 0.022915, -0.008271, -0.081959, 185.063049, -6.916824, 28.115555
1773751103.002555, 0.233435, 0.328903, -9.814132, 0.019343, -0.020528, -0.079845, 185.042786, -6.567993, 28.190857
1773751103.012870, 0.220865, 0.219818, -9.877578, 0.007356, -0.017056, -0.087137, 185.043732, -6.772934, 28.220093
1773751103.022934, 0.207847, 0.180463, -9.889549, 0.000919, -0.008738, -0.085663, 185.186142, -6.791275, 28.092087
1773751103.032859, 0.279373, 0.369605, -9.877877, -0.006723, 0.006316, -0.070709, 185.025696, -6.811279, 28.259613
1773751103.042047, 0.276979, 0.493355, -9.890447, 0.005543, 0.010101, -0.051961, 185.204727, -6.691498, 28.125046
1773751103.051964, 0.255581, 0.568024, -9.797971, 0.004019, 0.004791, -0.031437, 185.194412, -6.791321, 27.983002
1773751103.062854, 0.283563, 0.654814, -9.776722, 0.017604, 0.015822, -0.006126, 185.134796, -6.982193, 28.139694
1773751103.073056, 0.270096, 0.317830, -9.806650, 0.026908, 0.020881, 0.002269, 184.998947, -6.670395, 28.259979
1773751103.082870, 0.244358, 0.044143, -9.800365, 0.018806, 0.011496, 0.001556, 185.350998, -6.996750, 28.195511
1773751103.092853, 0.275184, 0.089932, -9.718962, -0.000240, -0.051692, 0.005531, 185.347015, -6.931610, 28.221130
1773751103.102843, 0.286556, 0.079906, -9.672126, -0.007530, -0.123726, 0.007168, 185.157562, -6.687302, 28.248001
1773751103.112878, 0.210690, 0.085892, -9.838224, -0.005047, -0.094792, 0.005137, 185.195267, -6.862915, 28.330841
1773751103.123065, 0.177620, 0.107889, -9.920075, 0.005536, -0.023452, 0.003040, 185.135635, -6.929367, 28.276566
1773751103.132857, 0.155623, 0.107889, -9.886108, 0.011334, 0.051128, 0.003049, 185.181046, -6.801315, 28.467957
1773751103.142120, 0.204405, 0.092626, -9.848399, 0.021383, 0.065229, 0.002793, 185.227676, -7.040024, 28.181244
1773751103.152870, 0.246752, 0.092027, -9.761011, 0.021465, 0.031855, 0.003035, 185.131195, -7.005005, 28.266647
