SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1773750505.446767, 0.103699, -0.106243, -9.800964, 0.000227, -0.005025, 0.002574, 228.827713, -35.567810, 28.643600
1773750505.456826, 0.090531, -0.107290, -9.822661, -0.002531, 0.000362, 0.005810, 228.934372, -35.491486, 28.313690
1773750505.465792, 0.099958, -0.115969, -9.810092, 0.000411, -0.000006, 0.003680, 228.919342, -35.681503, 28.904327
1773750505.476827, 0.091429, -0.105495, -9.799318, -0.000930, -0.010692, 0.004285, 229.030685, -35.551270, 28.819534
1773750505.486775, 0.109385, -0.109535, -9.793632, -0.002653, -0.006779, 0.003475, 228.891251, -35.524109, 28.743713
1773750505.496925, 0.085443, -0.106692, -9.832388, -0.001681, 0.006997, 0.003439, 228.835236, -35.663147, 28.950302
1773750505.506779, 0.093524, -0.097414, -9.838972, 0.000771, 0.017195, 0.001286, 228.868759, -35.565109, 28.668945
1773750505.515785, 0.094571, -0.093524, -9.819818, 0.000096, 0.012038, 0.002450, 228.837418, -35.534302, 28.553711
1773750505.526773, 0.114173, -0.113276, -9.810989, -0.002550, -0.001228, 0.004242, 228.886169, -35.549591, 28.475128
1773750505.536398, 0.111480, -0.100257, -9.817574, -0.002791, -0.011677, 0.002729, 228.819565, -35.642654, 28.514984
1773750505.545995, 0.118663, -0.109086, -9.815628, -0.002614, -0.019952, 0.004433, 228.851196, -35.523682, 28.072479
1773750505.556767, 0.108038, -0.109834, -9.801263, -0.001046, 0.001304, 0.003732, 228.791245, -35.567459, 28.284958
1773750505.565800, 0.086939, -0.104148, -9.825355, 0.000909, 0.011977, 0.002493, 228.860382, -35.556808, 28.810760
1773750505.576756, 0.100407, -0.103400, -9.797073, -0.001452, 0.000657, 0.004621, 228.811188, -35.437317, 28.556915
1773750505.586766, 0.104896, -0.090680, -9.797821, -0.000624, 0.003294, 0.000589, 229.034378, -35.505508, 28.719009
